order_id,product,purchase_time,day_of_week,quantity,price,store_id
422257,Bagel,2026-03-31 14:50:00,Tuesday,2,5.22,4
144701,Avocado Toast,2026-03-31 14:58:00,Tuesday,4,3.49,5
881629,Matcha Latte,2026-03-31 13:02:00,Tuesday,1,4.65,1
942331,Chai Latte,2026-03-31 08:56:00,Tuesday,4,3.77,5
232391,Cappuccino,2026-03-31 08:36:00,Tuesday,2,5.58,3
867028,Espresso,2026-03-31 12:29:00,Tuesday,1,6.63,1
104975,Bagel,2026-03-31 10:20:00,Tuesday,2,4.8,5
566643,Flat White,2026-03-31 11:08:00,Tuesday,2,7.36,1
530880,Blueberry Muffin,2026-03-31 09:16:00,Tuesday,1,5.83,4
208206,Latte,2026-03-31 10:40:00,Tuesday,1,3.66,3
716085,Avocado Toast,2026-03-31 12:41:00,Tuesday,3,6.6,5
273791,Avocado Toast,2026-03-31 12:56:00,Tuesday,1,3.12,3
474910,Croissant,2026-03-31 10:57:00,Tuesday,2,5.18,4
945828,Croissant,2026-03-31 10:04:00,Tuesday,2,4.74,5
356933,Latte,2026-03-31 10:20:00,Tuesday,4,3.86,3
742920,Latte,2026-03-31 11:32:00,Tuesday,1,3.02,5
752838,Flat White,2026-03-31 09:35:00,Tuesday,1,2.68,1
909924,Cold Brew,2026-03-31 11:50:00,Tuesday,1,7.44,3
788252,Espresso,2026-03-31 16:05:00,Tuesday,2,5.7,5
718798,Cappuccino,2026-03-31 09:59:00,Tuesday,3,5.03,4
615053,Mocha,2026-03-31 15:10:00,Tuesday,2,4.13,1
172996,Matcha Latte,2026-03-31 17:53:00,Tuesday,2,3.96,2
896320,Chai Latte,2026-03-31 15:19:00,Tuesday,1,6.52,2
253776,Flat White,2026-03-31 14:29:00,Tuesday,3,5.19,5
758527,Espresso,2026-03-31 14:34:00,Tuesday,1,6.03,2
282383,Americano,2026-03-31 14:43:00,Tuesday,3,3.28,5
721932,Cold Brew,2026-03-31 11:17:00,Tuesday,1,6.29,4
816800,Blueberry Muffin,2026-03-31 13:33:00,Tuesday,1,3.88,3
884974,Espresso,2026-03-31 11:23:00,Tuesday,3,6.87,5
933260,Chai Latte,2026-03-31 14:21:00,Tuesday,1,5.53,4
461319,Americano,2026-03-31 12:21:00,Tuesday,1,5.71,3
709529,Flat White,2026-03-31 11:48:00,Tuesday,2,7.32,2
627373,Avocado Toast,2026-03-31 16:41:00,Tuesday,4,3.64,4
387680,Cappuccino,2026-03-31 09:09:00,Tuesday,3,2.92,4
847572,Croissant,2026-03-31 12:50:00,Tuesday,2,6.47,2
342399,Blueberry Muffin,2026-03-31 10:39:00,Tuesday,1,6.37,1
849997,Espresso,2026-03-31 10:10:00,Tuesday,1,7.36,2
358143,Blueberry Muffin,2026-03-31 12:23:00,Tuesday,2,6.77,4
639551,Bagel,2026-03-31 13:14:00,Tuesday,1,3.93,5
434005,Mocha,2026-03-31 13:24:00,Tuesday,3,4.35,3
177726,Matcha Latte,2026-03-31 16:08:00,Tuesday,4,7.21,1
813181,Blueberry Muffin,2026-03-31 10:25:00,Tuesday,1,2.71,3
176411,Cappuccino,2026-03-31 09:15:00,Tuesday,2,6.02,3
593452,Latte,2026-03-31 14:18:00,Tuesday,1,2.54,2
201030,Mocha,2026-03-31 12:49:00,Tuesday,2,7.17,3
132583,Latte,2026-03-31 10:18:00,Tuesday,1,6.66,1
635034,Matcha Latte,2026-04-01 10:32:00,Wednesday,2,6.61,1
393257,Flat White,2026-04-01 10:29:00,Wednesday,3,4.09,1
715181,Cappuccino,2026-04-01 15:31:00,Wednesday,3,2.8,3
378976,Cold Brew,2026-04-01 11:01:00,Wednesday,1,3.96,1
361779,Chai Latte,2026-04-01 11:54:00,Wednesday,5,2.69,5
968570,Espresso,2026-04-01 10:12:00,Wednesday,2,4.52,5
451858,Latte,2026-04-01 13:24:00,Wednesday,2,4.64,2
645157,Matcha Latte,2026-04-01 13:22:00,Wednesday,2,3.83,2
924610,Blueberry Muffin,2026-04-01 14:52:00,Wednesday,2,4.31,4
474401,Espresso,2026-04-01 16:59:00,Wednesday,1,5.9,2
427439,Cold Brew,2026-04-01 13:14:00,Wednesday,1,5.78,3
543144,Matcha Latte,2026-04-01 11:51:00,Wednesday,2,4.6,2
289150,Chai Latte,2026-04-01 16:38:00,Wednesday,3,3.57,1
303724,Cold Brew,2026-04-01 09:54:00,Wednesday,1,7.11,1
216400,Cappuccino,2026-04-01 15:28:00,Wednesday,2,4.77,4
137356,Blueberry Muffin,2026-04-01 13:32:00,Wednesday,3,3.79,3
565508,Americano,2026-04-01 12:58:00,Wednesday,2,3.1,3
146857,Mocha,2026-04-01 09:39:00,Wednesday,2,7.28,2
281080,Chai Latte,2026-04-01 13:51:00,Wednesday,2,3.54,3
399270,Latte,2026-04-01 12:02:00,Wednesday,3,4.08,1
736575,Cold Brew,2026-04-01 15:25:00,Wednesday,2,2.96,2
203998,Mocha,2026-04-01 12:51:00,Wednesday,1,5.16,2
609234,Cold Brew,2026-04-01 14:45:00,Wednesday,3,2.68,2
896244,Cappuccino,2026-04-01 12:47:00,Wednesday,2,3.8,5
190331,Espresso,2026-04-01 11:21:00,Wednesday,1,6.35,2
818232,Cold Brew,2026-04-01 16:00:00,Wednesday,3,4.26,4
820850,Americano,2026-04-01 14:52:00,Wednesday,1,7.43,1
159554,Cappuccino,2026-04-01 08:40:00,Wednesday,1,6.17,2
555277,Matcha Latte,2026-04-01 15:34:00,Wednesday,3,3.49,1
381069,Flat White,2026-04-01 14:49:00,Wednesday,1,6.06,1
278427,Matcha Latte,2026-04-01 13:39:00,Wednesday,1,4.5,4
874512,Blueberry Muffin,2026-04-01 09:15:00,Wednesday,2,4.89,5
487422,Chai Latte,2026-04-01 11:12:00,Wednesday,2,6.79,5
426651,Matcha Latte,2026-04-01 14:50:00,Wednesday,2,6.63,2
433929,Avocado Toast,2026-04-01 17:32:00,Wednesday,4,6.52,1
640789,Americano,2026-04-01 14:44:00,Wednesday,3,5.76,3
586830,Bagel,2026-04-01 12:58:00,Wednesday,1,2.97,2
101995,Croissant,2026-04-01 11:55:00,Wednesday,1,7.1,1
460103,Blueberry Muffin,2026-04-01 13:16:00,Wednesday,1,4.53,4
405564,Cappuccino,2026-04-01 15:14:00,Wednesday,2,3.6,3
130396,Flat White,2026-04-01 11:29:00,Wednesday,1,5.35,2
112339,Espresso,2026-04-01 10:58:00,Wednesday,3,5.3,3
409979,Latte,2026-04-01 11:14:00,Wednesday,3,3.85,4
216417,Latte,2026-04-01 09:41:00,Wednesday,1,3.44,1
618237,Mocha,2026-04-01 13:12:00,Wednesday,2,2.67,2
339261,Bagel,2026-04-01 11:29:00,Wednesday,1,3.21,2
313008,Flat White,2026-04-01 11:35:00,Wednesday,2,4.51,4
950287,Cappuccino,2026-04-01 11:36:00,Wednesday,1,5.42,4
826667,Bagel,2026-04-01 12:09:00,Wednesday,1,6.68,2
254256,Matcha Latte,2026-04-01 12:36:00,Wednesday,2,6.83,3
171944,Latte,2026-04-01 17:50:00,Wednesday,2,7.05,5
117897,Matcha Latte,2026-04-01 17:09:00,Wednesday,2,4.53,5
169623,Matcha Latte,2026-04-01 14:36:00,Wednesday,2,6.03,3
798220,Americano,2026-04-01 14:22:00,Wednesday,3,5.61,2
315738,Latte,2026-04-01 11:42:00,Wednesday,4,4.14,1
318923,Mocha,2026-04-01 13:16:00,Wednesday,1,7.08,5
464887,Mocha,2026-04-01 09:01:00,Wednesday,2,7.45,3
194033,Cold Brew,2026-04-01 11:09:00,Wednesday,2,5.98,2
693595,Cold Brew,2026-04-01 10:09:00,Wednesday,3,4.91,3
232800,Croissant,2026-04-01 10:14:00,Wednesday,1,3.16,4
744986,Latte,2026-04-01 09:50:00,Wednesday,2,6.96,1
761314,Mocha,2026-04-01 11:38:00,Wednesday,3,5.89,2
728073,Bagel,2026-04-01 10:28:00,Wednesday,2,5.33,4
614311,Americano,2026-04-01 14:33:00,Wednesday,1,3.93,1
118580,Croissant,2026-04-01 12:25:00,Wednesday,3,7.35,3
566340,Latte,2026-04-01 13:46:00,Wednesday,3,3.02,5
518466,Americano,2026-04-01 12:56:00,Wednesday,3,2.61,1
709525,Flat White,2026-04-01 14:47:00,Wednesday,1,7.38,1
644662,Americano,2026-04-01 08:20:00,Wednesday,2,5.48,3
540041,Avocado Toast,2026-04-01 10:02:00,Wednesday,1,4.3,5
295241,Blueberry Muffin,2026-04-01 10:56:00,Wednesday,2,6.97,1
144776,Flat White,2026-04-01 11:23:00,Wednesday,2,6.33,3
340235,Croissant,2026-04-01 12:22:00,Wednesday,3,7.42,2
692076,Chai Latte,2026-04-01 12:07:00,Wednesday,2,4.82,2
564643,Mocha,2026-04-01 11:46:00,Wednesday,3,7.37,4
354209,Americano,2026-04-01 15:59:00,Wednesday,2,3.09,5
872329,Matcha Latte,2026-04-01 12:46:00,Wednesday,3,2.63,5
428988,Chai Latte,2026-04-01 12:25:00,Wednesday,1,7.28,5
806234,Matcha Latte,2026-04-01 09:59:00,Wednesday,1,6.39,2
784460,Bagel,2026-04-01 10:02:00,Wednesday,2,3.74,4
200136,Bagel,2026-04-01 09:01:00,Wednesday,3,7.15,2
463119,Chai Latte,2026-04-01 09:03:00,Wednesday,2,4.62,2
242485,Mocha,2026-04-01 13:33:00,Wednesday,3,6.34,2
183822,Blueberry Muffin,2026-04-01 14:56:00,Wednesday,3,4.49,2
333008,Americano,2026-04-01 17:59:00,Wednesday,2,5.91,4
709384,Cappuccino,2026-04-01 10:55:00,Wednesday,1,6.33,2
811207,Matcha Latte,2026-04-01 11:15:00,Wednesday,1,5.15,2
299968,Bagel,2026-04-01 10:28:00,Wednesday,1,6.41,2
512964,Avocado Toast,2026-04-01 11:06:00,Wednesday,1,4.25,4
228166,Americano,2026-04-01 10:07:00,Wednesday,2,2.89,3
876037,Cold Brew,2026-04-01 11:22:00,Wednesday,2,6.74,1
774569,Americano,2026-04-01 10:35:00,Wednesday,5,4.78,3
450110,Blueberry Muffin,2026-04-01 14:16:00,Wednesday,1,5.67,4
708823,Croissant,2026-04-01 10:10:00,Wednesday,1,6.15,3
893226,Croissant,2026-04-01 11:08:00,Wednesday,2,7.47,1
710666,Espresso,2026-04-01 11:55:00,Wednesday,1,4.04,4
660395,Cappuccino,2026-04-01 11:06:00,Wednesday,2,7.1,4
967052,Avocado Toast,2026-04-01 09:21:00,Wednesday,2,2.59,1
791975,Croissant,2026-04-01 13:51:00,Wednesday,4,2.8,1
408781,Croissant,2026-04-01 16:49:00,Wednesday,1,4.94,1
639291,Bagel,2026-04-01 11:43:00,Wednesday,2,7.39,2
220539,Cold Brew,2026-04-01 13:02:00,Wednesday,2,4.27,1
688930,Chai Latte,2026-04-01 11:45:00,Wednesday,2,5.91,5
470325,Latte,2026-04-01 10:17:00,Wednesday,3,6.04,1
250864,Americano,2026-04-01 12:36:00,Wednesday,6,4.2,2
975424,Avocado Toast,2026-04-01 10:42:00,Wednesday,4,3.38,3
344758,Avocado Toast,2026-04-01 12:57:00,Wednesday,2,4.67,5
877970,Espresso,2026-04-01 13:29:00,Wednesday,4,3.91,3
932572,Bagel,2026-04-01 11:22:00,Wednesday,2,7.1,3
717870,Mocha,2026-04-01 12:06:00,Wednesday,2,5.02,4
335180,Bagel,2026-04-01 11:49:00,Wednesday,2,3.32,2
529953,Chai Latte,2026-04-01 09:23:00,Wednesday,1,7.18,5
869400,Mocha,2026-04-01 13:15:00,Wednesday,4,7.5,3
979508,Blueberry Muffin,2026-04-01 15:12:00,Wednesday,2,6.4,5
844871,Croissant,2026-04-01 13:57:00,Wednesday,1,4.17,1
967061,Espresso,2026-04-01 12:11:00,Wednesday,3,3.19,3
228117,Chai Latte,2026-04-01 08:26:00,Wednesday,3,3.47,1
489735,Chai Latte,2026-04-01 09:53:00,Wednesday,1,6.98,2
900153,Bagel,2026-04-01 12:21:00,Wednesday,1,4.64,1
236624,Latte,2026-04-01 11:40:00,Wednesday,4,4.66,2
567069,Mocha,2026-04-01 12:46:00,Wednesday,3,5.24,1
641879,Latte,2026-04-01 13:00:00,Wednesday,2,5.09,1
663565,Bagel,2026-04-01 12:27:00,Wednesday,2,6.84,1
384202,Chai Latte,2026-04-01 10:03:00,Wednesday,3,6.27,1
377022,Croissant,2026-04-01 09:20:00,Wednesday,1,5.93,4
274124,Croissant,2026-04-02 09:18:00,Thursday,2,3.42,4
943249,Cold Brew,2026-04-02 08:42:00,Thursday,3,5.56,5
451905,Chai Latte,2026-04-02 14:58:00,Thursday,3,2.8,3
311911,Espresso,2026-04-02 10:59:00,Thursday,1,5.28,5
676344,Flat White,2026-04-02 12:20:00,Thursday,2,3.5,5
110954,Cold Brew,2026-04-02 10:07:00,Thursday,1,6.75,5
290552,Latte,2026-04-02 12:34:00,Thursday,4,3.36,2
976994,Avocado Toast,2026-04-02 10:24:00,Thursday,2,6.7,5
604062,Blueberry Muffin,2026-04-02 09:51:00,Thursday,1,5.58,1
133623,Avocado Toast,2026-04-02 09:12:00,Thursday,2,6.4,3
826497,Latte,2026-04-02 11:04:00,Thursday,3,4.54,1
939659,Matcha Latte,2026-04-02 12:43:00,Thursday,4,4.98,5
335314,Flat White,2026-04-02 14:21:00,Thursday,1,6.28,5
660516,Cappuccino,2026-04-02 13:01:00,Thursday,1,6.58,5
246868,Chai Latte,2026-04-02 16:26:00,Thursday,2,4.68,3
216825,Cold Brew,2026-04-02 10:56:00,Thursday,2,2.81,2
380277,Cold Brew,2026-04-02 13:57:00,Thursday,2,5.67,1
808362,Flat White,2026-04-02 14:41:00,Thursday,1,4.04,1
124447,Avocado Toast,2026-04-02 08:26:00,Thursday,1,6.54,4
608465,Chai Latte,2026-04-02 13:09:00,Thursday,2,4.88,3
461268,Americano,2026-04-02 09:03:00,Thursday,1,5.5,4
221631,Blueberry Muffin,2026-04-02 10:21:00,Thursday,5,4.92,1
320381,Espresso,2026-04-02 09:48:00,Thursday,2,5.46,3
556497,Mocha,2026-04-02 12:46:00,Thursday,2,7.32,1
641173,Croissant,2026-04-02 11:00:00,Thursday,3,5.1,1
134769,Avocado Toast,2026-04-02 10:57:00,Thursday,3,3.98,5
274256,Bagel,2026-04-02 11:54:00,Thursday,2,3.06,4
403208,Avocado Toast,2026-04-02 14:30:00,Thursday,2,2.55,4
485915,Chai Latte,2026-04-02 11:48:00,Thursday,1,6.17,1
172518,Blueberry Muffin,2026-04-02 12:56:00,Thursday,1,5.01,5
827738,Avocado Toast,2026-04-02 11:47:00,Thursday,1,4.78,3
874208,Matcha Latte,2026-04-02 08:26:00,Thursday,2,7.28,1
633408,Matcha Latte,2026-04-02 14:47:00,Thursday,2,3.21,3
130619,Mocha,2026-04-02 15:44:00,Thursday,3,2.97,5
716873,Avocado Toast,2026-04-02 09:19:00,Thursday,2,3.75,4
699078,Americano,2026-04-02 16:21:00,Thursday,1,7.31,5
915070,Blueberry Muffin,2026-04-02 11:04:00,Thursday,2,3.18,3
649535,Blueberry Muffin,2026-04-02 13:55:00,Thursday,2,5.71,4
490170,Avocado Toast,2026-04-02 12:26:00,Thursday,2,5.34,5
887893,Croissant,2026-04-02 09:43:00,Thursday,2,6.98,3
244098,Chai Latte,2026-04-02 10:45:00,Thursday,1,6.76,1
835504,Cappuccino,2026-04-02 11:53:00,Thursday,1,6.99,3
702462,Chai Latte,2026-04-02 14:59:00,Thursday,3,7.44,2
630704,Cappuccino,2026-04-02 14:29:00,Thursday,2,4.98,1
586839,Flat White,2026-04-02 12:29:00,Thursday,3,4.55,5
504035,Espresso,2026-04-02 12:00:00,Thursday,2,2.68,1
779943,Cold Brew,2026-04-02 09:05:00,Thursday,3,6.35,4
795012,Mocha,2026-04-02 15:20:00,Thursday,2,5.87,4
912302,Mocha,2026-04-02 09:58:00,Thursday,1,5.6,2
939252,Mocha,2026-04-02 08:02:00,Thursday,4,4.7,5
811387,Flat White,2026-04-02 10:20:00,Thursday,1,3.48,1
164181,Avocado Toast,2026-04-02 14:05:00,Thursday,2,4.17,3
120096,Cappuccino,2026-04-02 13:03:00,Thursday,3,5.04,5
637586,Bagel,2026-04-02 14:59:00,Thursday,2,4.98,2
335012,Chai Latte,2026-04-02 10:26:00,Thursday,2,4.52,4
495194,Mocha,2026-04-02 12:13:00,Thursday,1,6.53,5
641734,Chai Latte,2026-04-02 12:55:00,Thursday,2,6.07,2
551636,Blueberry Muffin,2026-04-02 16:35:00,Thursday,1,3.84,4
142713,Cappuccino,2026-04-02 15:52:00,Thursday,3,7.33,3
436725,Blueberry Muffin,2026-04-02 09:59:00,Thursday,2,6.41,3
537173,Cappuccino,2026-04-02 12:18:00,Thursday,2,5.93,5
786222,Bagel,2026-04-02 13:09:00,Thursday,1,6.8,3
597324,Croissant,2026-04-02 12:39:00,Thursday,4,2.58,5
422072,Espresso,2026-04-02 10:53:00,Thursday,2,5.59,3
383920,Avocado Toast,2026-04-02 11:51:00,Thursday,3,6.59,5
489976,Espresso,2026-04-02 11:33:00,Thursday,2,4.19,4
128298,Cappuccino,2026-04-02 12:52:00,Thursday,3,3.78,1
439811,Matcha Latte,2026-04-02 16:18:00,Thursday,1,2.81,2
347229,Matcha Latte,2026-04-02 15:06:00,Thursday,3,5.97,2
374966,Flat White,2026-04-02 11:37:00,Thursday,2,6.59,2
499652,Avocado Toast,2026-04-02 10:22:00,Thursday,3,5.47,2
734867,Americano,2026-04-02 12:20:00,Thursday,1,5.48,1
480958,Avocado Toast,2026-04-02 12:44:00,Thursday,1,3.72,5
163448,Mocha,2026-04-02 12:25:00,Thursday,1,7.28,4
379654,Flat White,2026-04-02 13:33:00,Thursday,2,7.38,3
317845,Matcha Latte,2026-04-02 12:37:00,Thursday,1,3.26,1
405066,Matcha Latte,2026-04-02 15:46:00,Thursday,1,7.18,4
476789,Latte,2026-04-02 12:25:00,Thursday,4,4.6,4
947900,Bagel,2026-04-02 15:33:00,Thursday,3,3.19,3
913626,Mocha,2026-04-02 12:07:00,Thursday,2,4.31,2
312305,Matcha Latte,2026-04-02 13:38:00,Thursday,2,4.05,2
870781,Americano,2026-04-02 11:14:00,Thursday,2,4.88,2
191485,Croissant,2026-04-02 11:16:00,Thursday,3,3.01,2
375456,Latte,2026-04-02 09:07:00,Thursday,2,4.44,3
259251,Mocha,2026-04-02 12:42:00,Thursday,1,5.55,5
941939,Avocado Toast,2026-04-02 09:12:00,Thursday,2,6.42,5
294889,Mocha,2026-04-02 13:57:00,Thursday,2,2.9,5
346111,Croissant,2026-04-02 12:58:00,Thursday,3,4.09,4
967292,Cold Brew,2026-04-02 12:23:00,Thursday,2,2.88,2
318126,Latte,2026-04-02 10:45:00,Thursday,2,4.64,2
398113,Cappuccino,2026-04-02 15:00:00,Thursday,3,4.93,3
928190,Matcha Latte,2026-04-02 11:03:00,Thursday,4,3.7,5
154130,Chai Latte,2026-04-02 11:40:00,Thursday,3,6.86,4
958661,Cold Brew,2026-04-02 16:06:00,Thursday,2,3.51,4
657897,Bagel,2026-04-02 12:34:00,Thursday,5,3.32,5
705960,Cold Brew,2026-04-02 17:35:00,Thursday,1,2.75,3
269174,Americano,2026-04-02 15:19:00,Thursday,1,2.58,2
510959,Cappuccino,2026-04-02 12:05:00,Thursday,1,6.19,3
723244,Latte,2026-04-02 12:45:00,Thursday,1,4.91,1
380933,Cappuccino,2026-04-02 13:03:00,Thursday,3,4.52,4
513880,Americano,2026-04-02 12:29:00,Thursday,1,5.06,2
377541,Mocha,2026-04-02 09:11:00,Thursday,3,3.96,4
672290,Cappuccino,2026-04-02 13:41:00,Thursday,2,5.76,1
463919,Avocado Toast,2026-04-02 11:02:00,Thursday,4,6.69,5
842473,Matcha Latte,2026-04-02 16:09:00,Thursday,5,3.26,1
381605,Mocha,2026-04-02 09:28:00,Thursday,2,4.79,5
354019,Matcha Latte,2026-04-02 11:35:00,Thursday,2,5.71,3
185174,Flat White,2026-04-02 11:11:00,Thursday,1,7.48,1
502937,Flat White,2026-04-02 14:36:00,Thursday,2,7.2,2
922211,Americano,2026-04-02 12:25:00,Thursday,2,3.12,2
593211,Flat White,2026-04-02 12:04:00,Thursday,4,6.82,4
160487,Blueberry Muffin,2026-04-02 12:02:00,Thursday,2,6.91,1
772666,Americano,2026-04-02 12:55:00,Thursday,2,4.56,2
971655,Matcha Latte,2026-04-02 09:36:00,Thursday,1,6.33,4
488578,Bagel,2026-04-02 12:41:00,Thursday,3,7.48,1
403480,Chai Latte,2026-04-02 14:31:00,Thursday,1,4.63,5
193911,Blueberry Muffin,2026-04-02 12:09:00,Thursday,2,3.47,4
515492,Espresso,2026-04-02 11:43:00,Thursday,3,6.44,5
605760,Mocha,2026-04-02 12:00:00,Thursday,1,3.01,2
502226,Matcha Latte,2026-04-02 13:25:00,Thursday,1,3.99,4
438595,Mocha,2026-04-02 09:56:00,Thursday,1,2.81,3
383660,Americano,2026-04-02 16:50:00,Thursday,1,6.03,1
637371,Cappuccino,2026-04-02 09:00:00,Thursday,4,3.42,4
576692,Cappuccino,2026-04-02 15:22:00,Thursday,1,3.64,4
922536,Cappuccino,2026-04-02 15:02:00,Thursday,3,4.92,3
597645,Mocha,2026-04-02 13:25:00,Thursday,3,6.93,5
437159,Latte,2026-04-02 09:37:00,Thursday,1,3.43,1
464078,Blueberry Muffin,2026-04-02 12:11:00,Thursday,1,4.06,1
182871,Croissant,2026-04-02 11:52:00,Thursday,1,7.13,1
334520,Flat White,2026-04-02 12:01:00,Thursday,1,4.68,4
789322,Espresso,2026-04-02 13:31:00,Thursday,1,6.71,2
586137,Avocado Toast,2026-04-02 12:45:00,Thursday,1,3.03,3
501766,Avocado Toast,2026-04-02 10:57:00,Thursday,4,6.31,2
934581,Flat White,2026-04-02 17:26:00,Thursday,1,7.17,5
103344,Espresso,2026-04-02 10:34:00,Thursday,3,4.77,2
573545,Cappuccino,2026-04-02 15:34:00,Thursday,2,2.63,2
622247,Americano,2026-04-02 12:42:00,Thursday,1,5.77,2
150238,Blueberry Muffin,2026-04-02 12:13:00,Thursday,2,2.65,2
501824,Mocha,2026-04-02 13:38:00,Thursday,2,6.03,2
907267,Chai Latte,2026-04-02 15:52:00,Thursday,2,3.84,5
348652,Chai Latte,2026-04-02 10:40:00,Thursday,2,4.57,2
586490,Mocha,2026-04-02 14:59:00,Thursday,3,6.14,3
681166,Avocado Toast,2026-04-02 09:59:00,Thursday,2,7.07,2
593234,Matcha Latte,2026-04-02 14:11:00,Thursday,1,5.84,4
454882,Mocha,2026-04-02 12:30:00,Thursday,2,6.67,1
602226,Cappuccino,2026-04-02 14:50:00,Thursday,2,5.89,5
605398,Cold Brew,2026-04-02 11:42:00,Thursday,1,3.39,5
292800,Croissant,2026-04-02 15:40:00,Thursday,2,4.49,5
729169,Blueberry Muffin,2026-04-02 13:52:00,Thursday,1,5.24,1
857656,Cold Brew,2026-04-02 10:05:00,Thursday,2,5.49,1
977287,Latte,2026-04-02 08:28:00,Thursday,1,3.12,2
496170,Latte,2026-04-02 10:37:00,Thursday,3,3.19,3
740606,Chai Latte,2026-04-02 10:48:00,Thursday,2,3.48,5
598016,Matcha Latte,2026-04-02 13:35:00,Thursday,1,4.51,4
125789,Matcha Latte,2026-04-02 14:41:00,Thursday,3,7.21,2
364507,Croissant,2026-04-02 10:48:00,Thursday,1,7.12,4
661951,Americano,2026-04-02 16:39:00,Thursday,3,5.27,3
542563,Cappuccino,2026-04-02 09:05:00,Thursday,2,4.59,2
756415,Espresso,2026-04-02 16:50:00,Thursday,2,6.79,1
122747,Espresso,2026-04-02 10:51:00,Thursday,3,2.66,4
729286,Americano,2026-04-02 12:25:00,Thursday,2,3.02,1
631119,Avocado Toast,2026-04-02 12:18:00,Thursday,2,2.61,2
901169,Avocado Toast,2026-04-02 12:46:00,Thursday,3,2.56,5
937353,Croissant,2026-04-02 13:48:00,Thursday,1,6.13,5
322132,Bagel,2026-04-02 08:42:00,Thursday,1,3.13,1
336077,Espresso,2026-04-02 12:12:00,Thursday,3,5.26,5
290485,Espresso,2026-04-02 14:47:00,Thursday,3,6.58,3
862449,Americano,2026-04-02 12:56:00,Thursday,1,3.11,4
210775,Cappuccino,2026-04-02 11:30:00,Thursday,2,2.68,4
233261,Avocado Toast,2026-04-02 12:43:00,Thursday,3,2.56,2
506175,Flat White,2026-04-02 12:57:00,Thursday,3,4.35,5
932201,Cold Brew,2026-04-02 11:23:00,Thursday,2,4.86,3
231362,Chai Latte,2026-04-02 10:07:00,Thursday,6,3.61,3
235815,Americano,2026-04-02 09:46:00,Thursday,1,7.16,1
963114,Bagel,2026-04-02 08:24:00,Thursday,3,3.35,3
936066,Cappuccino,2026-04-02 09:54:00,Thursday,2,6.99,2
601899,Espresso,2026-04-02 15:56:00,Thursday,1,3.16,3
187731,Chai Latte,2026-04-02 11:12:00,Thursday,2,2.76,4
206684,Blueberry Muffin,2026-04-02 10:47:00,Thursday,1,6.95,3
850888,Blueberry Muffin,2026-04-02 11:18:00,Thursday,1,3.28,2
464370,Croissant,2026-04-02 12:25:00,Thursday,1,2.73,4
532076,Croissant,2026-04-02 14:50:00,Thursday,2,6.62,1
355136,Flat White,2026-04-02 10:22:00,Thursday,3,7.05,4
370942,Blueberry Muffin,2026-04-02 11:32:00,Thursday,2,3.54,5
598416,Bagel,2026-04-02 11:20:00,Thursday,1,6.98,5
181698,Cold Brew,2026-04-02 10:26:00,Thursday,2,3.97,1
641204,Avocado Toast,2026-04-02 10:46:00,Thursday,1,3.38,4
482046,Matcha Latte,2026-04-02 13:39:00,Thursday,5,4.28,4
266837,Cold Brew,2026-04-02 09:01:00,Thursday,2,4.92,3
382858,Latte,2026-04-02 14:09:00,Thursday,2,4.52,5
699057,Chai Latte,2026-04-03 15:38:00,Friday,3,2.53,5
142807,Avocado Toast,2026-04-03 14:58:00,Friday,1,4.08,2
603343,Croissant,2026-04-03 10:59:00,Friday,1,5.38,4
539898,Bagel,2026-04-03 09:14:00,Friday,3,5.1,5
647810,Cappuccino,2026-04-03 10:30:00,Friday,1,2.63,5
372334,Avocado Toast,2026-04-03 13:19:00,Friday,1,5.49,4
475683,Blueberry Muffin,2026-04-03 17:46:00,Friday,1,3.18,3
644348,Mocha,2026-04-03 08:51:00,Friday,1,7.34,2
704150,Matcha Latte,2026-04-03 10:50:00,Friday,1,4.75,3
561134,Latte,2026-04-03 10:20:00,Friday,1,5.8,5
751925,Chai Latte,2026-04-03 09:42:00,Friday,3,4.62,4
679650,Americano,2026-04-03 11:22:00,Friday,2,6.39,3
680773,Bagel,2026-04-03 11:26:00,Friday,2,3.59,5
512186,Croissant,2026-04-03 15:46:00,Friday,2,3.29,4
502559,Mocha,2026-04-03 09:38:00,Friday,2,6.68,4
323010,Croissant,2026-04-03 11:50:00,Friday,3,3.78,4
462989,Flat White,2026-04-03 14:11:00,Friday,3,4.01,3
865993,Americano,2026-04-03 10:00:00,Friday,2,7.12,5
340577,Latte,2026-04-03 15:08:00,Friday,1,6.62,5
228679,Avocado Toast,2026-04-03 10:30:00,Friday,2,7.03,3
684522,Bagel,2026-04-03 08:17:00,Friday,2,5.95,5
700995,Latte,2026-04-03 11:42:00,Friday,2,7.02,4
743402,Avocado Toast,2026-04-03 14:11:00,Friday,2,6.39,4
599403,Latte,2026-04-03 11:09:00,Friday,3,6.33,3
394252,Flat White,2026-04-03 14:10:00,Friday,2,3.95,2
449482,Cold Brew,2026-04-03 11:32:00,Friday,1,5.66,2
622016,Blueberry Muffin,2026-04-03 16:32:00,Friday,3,2.95,3
143509,Mocha,2026-04-03 16:35:00,Friday,3,4.24,3
752783,Avocado Toast,2026-04-03 13:38:00,Friday,1,4.08,5
246281,Bagel,2026-04-03 11:27:00,Friday,1,5.96,3
330797,Avocado Toast,2026-04-03 09:18:00,Friday,2,7.24,1
